studentid,gender,agegroup,continent,background
1035252,M,35,North America,D
1035253,M,25,North America,D
1035254,M,25,Africa,C
1035255,M,25,North America,B
1035256,M,25,Unknown,C
1035257,M,35,North America,A
1035258,M,25,North America,D
1035259,M,25,North America,A
1035260,M,35,North America,D
1035261,M,25,North America,B
1035262,F,18,Europe,C
1035263,M,0,Unknown,B
1035264,M,25,North America,C
1035265,M,25,South America,B
1035266,M,18,North America,B
1035267,M,25,Europe,B
1035268,F,35,North America,A
1035269,F,25,North America,B
1035270,M,18,North America,B
1035271,M,25,Asia,C
1035272,M,18,South America,A
1035273,M,45,Asia,A
1035274,M,55,Asia,B
1035275,F,25,North America,C
1035276,M,25,North America,C
1035277,M,25,Unknown,D
1035278,M,65,North America,D
1035279,F,18,Unknown,D
1035280,M,55,Europe,C
1035281,M,18,North America,D
1035282,M,18,North America,C
1035283,M,55,Unknown,A
1035284,M,25,North America,D
1035285,M,18,Europe,C
1035286,M,55,Europe,D
1035287,M,35,North America,B
1035288,M,35,Europe,B
1035289,M,18,Unknown,B
1035290,M,25,North America,A
1035291,M,25,Unknown,D
1035292,M,18,Europe,D
1035293,M,18,Europe,C
1035294,F,18,Unknown,C
1035295,M,0,Europe,D
1035296,M,25,Africa,A
1035297,M,45,Europe,C
1035298,M,25,Europe,A
1035299,M,18,Unknown,C
1035300,M,25,South America,B
1035301,M,25,North America,A
1035302,M,18,North America,B
1035303,M,55,Asia,D
1035304,M,18,Europe,C
1035305,M,25,Asia,A
1035306,F,35,Asia,D
1035307,M,25,Asia,C
1035308,F,25,Unknown,C
1035309,M,18,Unknown,D
1035310,M,25,North America,B
1035311,M,25,North America,D
1035312,M,25,North America,D
1035313,F,35,North America,D
1035314,M,35,North America,C
1035315,F,55,Europe,D
1035316,M,25,North America,C
1035317,M,35,North America,C
1035318,M,55,Europe,A
1035319,M,18,North America,C
1035320,F,25,Unknown,A
1035321,F,25,North America,B
1035322,M,25,Africa,C
1035323,F,35,North America,B
1035324,M,45,North America,B
1035325,M,18,North America,C
1035326,M,18,Asia,B
1035327,M,25,North America,B
1035328,M,25,Unknown,C
1035329,M,35,Unknown,D
1035330,M,35,Africa,A
1035331,M,18,North America,D
1035332,M,0,Europe,A
1035333,M,55,North America,B
1035334,M,25,Europe,B
1035335,M,18,Asia,C
1035336,M,45,North America,D
1035337,M,18,North America,D
1035338,M,25,Asia,C
1035339,M,18,Unknown,D
1035340,M,35,North America,B
1035341,M,35,Europe,C
1035342,M,18,North America,A
1035343,M,18,Europe,D
1035344,M,25,Europe,A
1035345,M,45,Unknown,C
1035346,F,35,Unknown,B
1035347,F,35,North America,A
1035348,M,25,North America,D
1035349,M,45,Unknown,A
1035350,M,25,Australia,C
1035351,M,18,South America,C
1035352,M,45,North America,A
1035353,F,25,Africa,D
1035354,M,25,Asia,C
1035355,M,25,Africa,D
1035356,M,18,Unknown,C
1035357,F,25,Europe,C
1035358,M,25,Asia,B
1035359,F,25,North America,B
1035360,F,18,Europe,D
1035361,M,18,North America,D
1035362,M,18,North America,B
1035363,F,25,Africa,D
1035364,M,18,South America,C
1035365,M,45,Asia,D
1035366,M,55,North America,D
1035367,M,35,North America,A
1035368,M,25,Europe,C
1035369,M,18,Europe,D
1035370,M,18,Europe,D
1035371,M,35,North America,A
1035372,M,25,North America,C
1035373,M,25,North America,D
1035374,M,25,Europe,D
1035375,M,18,Unknown,D
1035376,M,25,North America,B
1035377,M,18,South America,D
1035378,F,35,Asia,C
1035379,M,45,Unknown,C
1035380,F,18,Asia,A
1035381,M,25,Europe,C
1035382,F,55,Europe,A
1035383,M,25,Europe,D
1035384,M,35,North America,D
1035385,M,18,Europe,C
1035386,M,25,Asia,D
1035387,F,18,North America,D
1035388,M,25,North America,C
1035389,M,18,Unknown,B
1035390,M,18,North America,C
1035391,M,35,Europe,A
1035392,M,35,Europe,D
1035393,M,18,North America,B
1035394,M,18,North America,C
1035395,M,25,North America,D
1035396,M,35,North America,D
1035397,M,18,North America,D
1035398,M,25,Africa,D
1035399,M,35,Asia,C
1035400,M,18,Unknown,B
1035401,M,35,Europe,C
1035402,M,25,North America,D
1035403,M,18,Africa,A
1035404,M,25,Europe,A
1035405,M,18,Europe,B
1035406,F,18,North America,B
1035407,M,18,Unknown,A
1035408,M,25,North America,D
1035409,M,35,North America,D
1035410,M,25,North America,A
1035411,M,18,Unknown,B
1035412,M,25,North America,A
1035413,M,18,Africa,B
1035414,M,25,Asia,A
1035415,M,18,North America,C
1035416,M,0,Africa,C
1035417,F,35,North America,D
1035418,M,25,Europe,C
1035419,M,25,Africa,C
1035420,M,0,Europe,B
1035421,M,25,Europe,C
1035422,F,25,North America,A
1035423,M,25,South America,B
1035424,M,25,South America,D
1035425,M,18,Europe,A
1035426,M,55,South America,C
1035427,M,25,North America,A
1035428,M,18,Africa,B
1035429,M,25,Asia,D
1035430,F,18,South America,A
1035431,M,25,South America,B
1035432,M,18,Asia,D
1035433,M,35,South America,A
1035434,M,18,Africa,C
1035435,M,45,North America,B
1035436,M,25,North America,A
1035437,M,18,Unknown,D
1035438,M,25,North America,B
1035439,M,45,Europe,C
1035440,M,35,North America,B
1035441,M,45,Europe,A
1035442,M,18,Europe,B
1035443,M,35,Asia,B
1035444,M,18,Europe,C
1035445,M,18,North America,C
1035446,M,25,Asia,B
1035447,F,25,Unknown,C
1035448,F,25,Africa,D
1035449,M,55,North America,C
1035450,M,25,North America,A
1035451,M,35,North America,A
1035452,M,35,North America,C
1035453,M,25,North America,A
1035454,M,18,North America,C
1035455,M,18,Africa,B
1035456,M,25,Europe,A
1035457,M,18,Europe,B
1035458,M,25,North America,B
1035459,M,18,Asia,C
1035460,M,25,Europe,B
1035461,M,0,North America,D
1035462,M,35,North America,B
1035463,M,35,Europe,D
1035464,F,25,Africa,D
1035465,F,25,Europe,A
1035466,M,18,North America,C
1035467,M,18,Europe,D
1035468,F,25,Asia,C
1035469,M,18,Europe,D
1035470,M,25,North America,D
1035471,F,25,Europe,B
1035472,M,25,Europe,C
1035473,M,25,Africa,A
1035474,M,18,North America,B
1035475,M,65,Europe,B
1035476,M,18,North America,D
1035477,M,25,North America,A
1035478,M,25,Unknown,C
1035479,F,25,North America,D
1035480,M,35,Europe,B
1035481,M,18,North America,C
1035482,M,35,North America,A
1035483,M,45,Asia,B
1035484,M,18,Unknown,D
1035485,M,35,Asia,D
1035486,F,18,Unknown,A
1035487,F,25,Europe,B
1035488,M,18,Asia,B
1035489,M,18,South America,B
1035490,M,25,Unknown,A
1035491,F,25,Unknown,D
1035492,F,18,South America,C
1035493,M,18,Asia,C
1035494,M,45,North America,D
1035495,F,25,Asia,A
1035496,M,25,North America,C
1035497,M,55,Europe,D
1035498,M,25,Europe,C
1035499,M,18,North America,B
1035500,M,35,Europe,D
1035501,M,25,Europe,A
1035502,M,18,North America,A
1035503,M,45,Europe,B
1035504,M,25,North America,A
1035505,M,35,North America,D
1035506,M,18,North America,C
1035507,M,18,Africa,D
1035508,M,35,Asia,B
1035509,M,35,North America,C
1035510,M,45,North America,D
1035511,F,55,Unknown,A
1035512,M,25,South America,B
1035513,M,35,Asia,C
1035514,F,25,Europe,B
1035515,M,18,North America,B
1035516,F,55,Unknown,D
1035517,F,25,Africa,C
1035518,M,35,Asia,D
1035519,F,18,Asia,D
1035520,M,18,North America,C
1035521,M,25,Africa,C
1035522,M,25,North America,B
1035523,M,25,South America,D
1035524,F,18,Unknown,C
1035525,M,25,Europe,C
1035526,M,45,North America,C
1035527,M,18,Europe,C
1035528,M,18,North America,D
1035529,M,55,Asia,A
1035530,M,25,North America,B
1035531,M,35,North America,C
1035532,M,25,North America,B
1035533,M,25,Europe,C
1035534,F,45,Europe,B
1035535,M,55,North America,C
1035536,F,25,North America,D
1035537,M,25,Unknown,B
1035538,F,18,Asia,C
1035539,M,35,Unknown,B
1035540,M,18,South America,D
1035541,F,18,North America,B
1035542,M,25,Africa,C
1035543,F,18,North America,A
1035544,M,55,Unknown,A
1035545,M,25,Europe,C
1035546,F,35,North America,C
1035547,M,35,North America,B
1035548,M,18,South America,D
1035549,M,18,Europe,A
1035550,M,18,North America,D
1035551,M,25,South America,C
1035552,M,18,Europe,A
1035553,M,25,Asia,D
1035554,M,25,Asia,D
1035555,F,25,South America,B
1035556,M,55,Europe,C
1035557,F,25,North America,B
1035558,M,35,Unknown,C
1035559,M,18,South America,C
1035560,M,25,Europe,B
1035561,M,35,Unknown,B
1035562,M,25,Europe,C
1035563,F,18,North America,A
1035564,M,18,North America,C
1035565,M,18,North America,C
1035566,M,0,North America,C
1035567,M,25,Europe,D
1035568,M,25,North America,A
1035569,M,18,North America,D
1035570,M,25,Europe,D
1035571,M,25,Unknown,C
1035572,M,25,Africa,A
1035573,M,25,Asia,A
1035574,M,35,Europe,C
1035575,M,18,North America,C
1035576,M,45,Europe,C
1035577,M,35,Unknown,A
1035578,M,35,Europe,D
1035579,M,35,Europe,A
1035580,M,18,North America,C
1035581,M,55,North America,C
1035582,M,25,South America,D
1035583,M,25,Unknown,B
1035584,M,35,North America,D
1035585,M,25,Europe,D
1035586,M,25,North America,B
1035587,M,18,Europe,A
1035588,F,35,Unknown,C
1035589,M,25,Europe,A
1035590,M,18,Unknown,A
1035591,M,35,North America,C
1035592,M,18,Unknown,C
1035593,M,18,North America,C
1035594,M,25,North America,C
1035595,F,18,North America,A
1035596,M,25,Asia,D
1035597,M,25,Europe,C
1035598,M,18,Asia,C
1035599,M,18,North America,A
1035600,M,25,North America,D
1035601,M,18,Asia,B
1035602,M,25,Africa,D
1035603,M,35,Europe,B
1035604,M,25,North America,B
1035605,M,25,North America,B
1035606,M,18,Asia,C
1035607,F,25,Asia,C
1035608,M,55,North America,A
1035609,F,18,North America,C
1035610,M,35,North America,C
1035611,M,55,Unknown,D
1035612,M,25,Asia,C
1035613,F,25,Asia,D
1035614,F,25,North America,B
1035615,M,25,Unknown,A
1035616,M,18,North America,D
1035617,M,18,Europe,A
1035618,M,25,Europe,D
1035619,M,35,North America,A
1035620,M,45,Asia,A
1035621,M,25,North America,C
1035622,M,18,North America,B
1035623,M,35,Asia,C
1035624,M,25,Europe,D
1035625,M,18,Europe,C
1035626,M,18,North America,A
1035627,M,25,Unknown,A
1035628,M,25,Europe,D
1035629,M,25,North America,A
1035630,M,35,Europe,B
1035631,M,35,North America,D
1035632,M,25,Unknown,C
1035633,M,35,North America,C
1035634,M,25,North America,B
1035635,F,18,North America,B
1035636,M,18,Asia,D
1035637,F,18,North America,C
1035638,M,18,North America,B
1035639,M,35,Africa,D
1035640,F,25,Africa,B
1035641,M,25,North America,B
1035642,M,25,North America,D
1035643,M,35,North America,C
1035644,M,55,Africa,D
1035645,M,18,Africa,C
1035646,M,0,North America,A
1035647,M,35,Europe,C
1035648,F,35,North America,A
1035649,M,25,North America,D
1035650,M,0,Europe,C
1035651,F,18,North America,D
1035652,M,45,North America,C
1035653,F,25,Asia,B
1035654,M,18,Europe,A
1035655,M,18,Europe,D
1035656,F,25,Unknown,B
1035657,M,18,North America,D
1035658,M,25,South America,D
1035659,M,18,Asia,C
1035660,M,25,Unknown,A
1035661,M,35,Unknown,B
1035662,M,25,North America,B
1035663,M,25,Asia,C
1035664,M,35,Asia,D
1035665,M,25,Africa,C
1035666,M,25,Africa,C
1035667,F,25,Unknown,B
1035668,M,18,Europe,D
1035669,M,25,Europe,A
1035670,M,18,North America,B
1035671,M,18,North America,D
1035672,M,25,Asia,D
1035673,M,25,Europe,D
1035674,M,35,Unknown,B
1035675,M,45,North America,C
1035676,M,25,Europe,D
1035677,M,18,North America,B
1035678,F,25,North America,C
1035679,M,25,North America,B
1035680,M,45,Europe,A
1035681,M,35,North America,D
1035682,F,25,Europe,C
1035683,M,18,North America,A
1035684,M,25,Africa,D
1035685,M,35,North America,A
1035686,M,35,Europe,C
1035687,F,25,Africa,D
1035688,M,25,Asia,B
1035689,M,25,North America,C
1035690,M,18,North America,A
1035691,F,18,Unknown,A
1035692,M,35,North America,B
1035693,M,25,North America,C
1035694,M,35,Asia,D
1035695,F,18,Europe,D
1035696,F,25,North America,D
1035697,F,0,Asia,A
1035698,F,0,Europe,D
1035699,M,18,North America,A
1035700,M,18,North America,D
1035701,F,18,Unknown,C
1035702,M,18,Asia,C
1035703,M,18,Europe,C
1035704,M,25,North America,D
1035705,M,45,South America,A
1035706,M,25,Europe,D
1035707,M,18,North America,C
1035708,F,25,North America,A
1035709,F,18,North America,B
1035710,M,35,North America,C
1035711,M,18,Europe,B
1035712,M,35,Unknown,C
1035713,M,18,Europe,C
1035714,M,25,Asia,C
1035715,M,35,Europe,A
1035716,M,0,Asia,D
1035717,M,18,Asia,C
1035718,M,18,Unknown,B
1035719,M,18,Europe,D
1035720,M,35,North America,B
1035721,M,25,Europe,C
1035722,M,25,North America,B
1035723,M,25,North America,C
1035724,M,25,North America,C
1035725,F,55,North America,C
1035726,M,45,Unknown,C
1035727,M,25,North America,D
1035728,M,25,Europe,A
1035729,F,25,North America,C
1035730,F,18,North America,C
1035731,M,45,South America,D
1035732,M,25,Unknown,A
1035733,M,55,North America,D
1035734,M,18,South America,D
1035735,M,18,Africa,B
1035736,M,25,Europe,D
1035737,M,25,North America,A
1035738,M,25,North America,B
1035739,M,18,North America,D
1035740,M,25,Europe,C
1035741,M,45,Unknown,C
1035742,M,25,South America,B
1035743,F,18,North America,A
1035744,M,45,Africa,D
1035745,M,35,Unknown,D
1035746,F,18,North America,B
1035747,M,18,Europe,A
1035748,M,25,North America,D
1035749,M,18,North America,D
1035750,M,25,Unknown,C
1035751,M,25,Africa,A
1035752,M,25,North America,C
1035753,M,35,Africa,D
1035754,M,0,Europe,C
1035755,M,25,Europe,A
1035756,M,25,Europe,D
1035757,M,25,North America,D
1035758,M,18,Europe,C
1035759,F,18,Asia,D
1035760,M,25,Asia,C
1035761,M,25,North America,A
1035762,M,35,Asia,C
1035763,M,18,Asia,C
1035764,M,18,South America,D
1035765,M,18,North America,C
1035766,F,45,North America,A
1035767,M,35,Europe,C
1035768,M,45,Europe,A
1035769,M,18,Africa,D
1035770,M,25,North America,A
1035771,M,18,South America,D
1035772,M,25,Europe,B
1035773,M,18,Europe,B
1035774,M,45,Unknown,A
1035775,M,18,Africa,A
1035776,M,18,North America,A
1035777,M,25,North America,C
1035778,M,35,Unknown,B
1035779,M,0,North America,C
1035780,F,35,Europe,B
1035781,F,25,Europe,C
1035782,M,45,Africa,C
1035783,M,55,Asia,A
1035784,M,25,South America,A
1035785,M,18,Unknown,B
1035786,M,25,North America,A
1035787,M,25,North America,B
1035788,M,18,North America,D
1035789,M,25,Europe,D
1035790,F,25,Asia,B
1035791,M,18,Unknown,A
1035792,M,18,Asia,C
1035793,M,18,North America,C
1035794,F,18,Asia,D
1035795,M,25,Unknown,B
1035796,M,18,Europe,B
1035797,M,25,Europe,C
1035798,M,25,Europe,A
1035799,F,25,Asia,D
1035800,F,35,North America,D
1035801,M,25,Unknown,D
1035802,F,18,Asia,D
1035803,M,25,Africa,D
1035804,M,35,Asia,A
1035805,M,25,North America,D
1035806,M,0,North America,A
1035807,F,25,North America,C
1035808,M,18,North America,B
1035809,M,0,North America,D
1035810,F,25,North America,C
1035811,F,25,Europe,C
1035812,M,35,Asia,D
1035813,M,18,Unknown,C
1035814,M,55,Europe,B
1035815,M,35,Asia,D
1035816,M,35,Australia,B
1035817,M,25,North America,C
1035818,M,25,North America,B
1035819,M,25,North America,B
1035820,M,55,North America,A
1035821,M,45,Africa,D
1035822,M,25,Europe,D
1035823,F,18,North America,C
1035824,M,25,North America,A
1035825,M,25,Unknown,A
1035826,M,25,North America,C
1035827,M,25,Africa,B
1035828,F,18,Africa,D
1035829,F,25,North America,A
1035830,M,25,South America,B
1035831,M,25,Asia,A
1035832,M,18,Europe,C
1035833,M,55,Europe,D
1035834,M,25,Asia,C
1035835,M,35,North America,D
1035836,M,25,North America,C
1035837,M,25,North America,D
1035838,M,18,Asia,D
1035839,M,18,Australia,C
1035840,M,25,North America,C
1035841,M,25,Asia,C
1035842,M,18,North America,D
1035843,M,25,North America,A
1035844,M,35,Asia,D
1035845,M,35,North America,C
1035846,M,18,North America,C
1035847,F,55,Unknown,D
1035848,M,25,Europe,C
1035849,M,25,Europe,C
1035850,M,18,Europe,C
1035851,M,65,Europe,B
1035852,M,35,Africa,C
1035853,M,25,North America,C
1035854,M,35,Europe,C
1035855,M,45,Unknown,B
1035856,M,18,North America,C
1035857,M,18,Unknown,B
1035858,M,25,Asia,B
1035859,M,35,Unknown,A
1035860,M,18,North America,C
1035861,M,55,South America,A
1035862,M,18,Unknown,D
1035863,M,18,North America,C
1035864,M,35,Europe,A
1035865,M,18,Unknown,A
1035866,M,18,Unknown,D
1035867,F,25,North America,C
1035868,M,25,Asia,C
1035869,M,25,Europe,B
1035870,M,25,North America,B
1035871,M,18,Europe,A
1035872,M,18,Unknown,A
1035873,M,25,Unknown,C
1035874,M,25,Europe,C
1035875,M,25,North America,C
1035876,M,18,North America,A
1035877,M,18,Asia,C
1035878,F,45,Europe,C
1035879,M,18,Europe,C
1035880,M,0,Asia,C
1035881,F,25,North America,D
1035882,M,35,North America,C
1035883,F,18,Africa,B
1035884,F,25,North America,A
1035885,M,18,North America,C
1035886,M,25,Unknown,C
1035887,M,18,North America,D
1035888,M,18,Asia,B
1035889,F,25,Africa,C
1035890,M,0,Europe,B
1035891,F,45,North America,D
1035892,M,25,South America,C
1035893,M,25,North America,A
1035894,M,25,South America,C
1035895,M,45,Africa,B
1035896,M,25,North America,D
1035897,M,18,Unknown,B
1035898,M,25,Europe,D
1035899,M,55,North America,A
1035900,M,0,North America,C
1035901,M,25,Asia,A
1035902,M,25,Australia,C
1035903,F,25,Asia,A
1035904,F,25,Asia,C
1035905,M,25,North America,D
1035906,F,35,Unknown,D
1035907,M,25,Europe,D
1035908,M,25,Asia,C
1035909,F,35,Europe,D
1035910,M,55,Europe,D
1035911,M,35,South America,A
1035912,F,25,Unknown,C
1035913,F,0,Europe,D
1035914,M,35,South America,C
1035915,M,35,Europe,C
1035916,F,25,Asia,D
1035917,M,18,South America,B
1035918,M,35,Asia,C
1035919,M,25,North America,C
1035920,M,35,Unknown,C
1035921,M,0,Unknown,D
1035922,M,25,Asia,B
1035923,F,25,Asia,C
1035924,M,18,Europe,C
1035925,M,35,North America,A
1035926,F,18,North America,C
1035927,M,0,Europe,D
1035928,M,55,Europe,A
1035929,M,18,Europe,A
1035930,M,25,North America,C
1035931,F,25,North America,C
1035932,M,35,Unknown,A
1035933,M,25,North America,A
1035934,F,25,North America,C
1035935,M,25,South America,C
1035936,M,25,South America,C
1035937,M,25,Asia,C
1035938,M,25,Europe,C
1035939,M,18,Unknown,D
1035940,M,35,Europe,A
1035941,M,25,Africa,A
1035942,M,18,South America,C
1035943,M,18,North America,C
1035944,M,18,Europe,B
1035945,M,18,Asia,A
1035946,F,18,North America,D
1035947,M,18,North America,C
1035948,M,35,North America,B
1035949,M,35,Asia,D
1035950,M,35,North America,A
1035951,M,25,Europe,C
1035952,F,18,Unknown,A
1035953,M,18,North America,C
1035954,F,18,Europe,D
1035955,F,35,North America,A
1035956,M,25,Africa,C
1035957,M,25,North America,C
1035958,M,25,North America,B
1035959,M,25,Asia,C
1035960,M,25,Europe,C
1035961,M,0,Africa,B
1035962,M,25,Europe,A
1035963,M,35,North America,B
1035964,M,18,Europe,A
1035965,M,18,North America,C
1035966,M,35,Africa,A
1035967,M,25,North America,C
1035968,M,25,North America,A
1035969,M,25,Africa,A
1035970,M,35,Europe,D
1035971,M,25,Europe,D
1035972,M,25,Europe,C
1035973,M,45,North America,C
1035974,M,35,Europe,A
1035975,M,18,North America,D
1035976,M,25,Asia,A
1035977,M,18,South America,D
1035978,M,55,Europe,C
1035979,M,35,South America,B
1035980,M,25,North America,C
1035981,F,55,Europe,D
1035982,M,18,Asia,C
1035983,M,25,Africa,C
1035984,M,45,Europe,A
1035985,M,18,Africa,D
1035986,F,18,Europe,C
1035987,M,18,Asia,A
1035988,F,18,North America,C
1035989,M,18,North America,C
1035990,M,18,North America,A
1035991,M,18,North America,D
1035992,F,35,Unknown,A
1035993,M,0,Unknown,C
1035994,M,35,North America,C
1035995,F,18,North America,A
1035996,M,18,North America,C
1035997,M,45,Unknown,B
1035998,M,35,North America,A
1035999,M,25,North America,B
1036000,M,18,Africa,C
1036001,M,18,North America,C
1036002,M,55,Asia,C
1036003,M,35,Africa,C
1036004,M,0,North America,C
1036005,M,0,Unknown,C
1036006,M,25,North America,B
1036007,M,18,North America,D
1036008,M,35,Australia,A
1036009,F,45,Unknown,B
1036010,M,25,Europe,A
1036011,M,25,Africa,D
1036012,M,18,Europe,D
1036013,M,0,South America,A
1036014,F,25,Unknown,B
1036015,M,35,Europe,D
1036016,M,25,North America,B
1036017,F,0,North America,A
1036018,F,55,North America,C
1036019,F,18,North America,A
1036020,M,18,Asia,B
1036021,M,35,Asia,A
1036022,M,35,Asia,A
1036023,F,35,Europe,D
1036024,M,35,South America,A
1036025,M,25,North America,C
1036026,F,18,North America,D
1036027,M,35,Europe,D
1036028,M,18,North America,C
1036029,M,35,Africa,A
1036030,M,25,Africa,C
1036031,F,18,Africa,A
1036032,M,18,Asia,C
1036033,M,35,North America,C
1036034,M,25,Unknown,A
1036035,M,35,North America,D
1036036,M,18,Asia,D
1036037,M,25,Asia,D
1036038,F,55,North America,C
1036039,M,45,Europe,C
1036040,F,25,Europe,C
1036041,M,18,Europe,C
1036042,M,25,Africa,C
1036043,F,18,North America,C
1036044,M,35,Unknown,B
1036045,F,25,Europe,D
1036046,M,18,South America,A
1036047,M,18,Europe,C
1036048,F,25,Europe,D
1036049,M,18,Europe,C
1036050,M,25,Unknown,A
1036051,M,25,Unknown,A
1036052,M,25,North America,A
1036053,M,25,North America,D
1036054,M,18,Europe,C
1036055,M,35,South America,A
1036056,M,18,Unknown,C
1036057,M,25,Unknown,A
1036058,M,65,Unknown,C
1036059,M,35,North America,C
1036060,F,18,South America,B
1036061,M,18,North America,A
1036062,M,55,Europe,A
1036063,M,35,North America,B
1036064,M,45,North America,A
1036065,F,18,Africa,D
1036066,M,35,Unknown,C
1036067,F,18,Unknown,B
1036068,M,45,North America,D
1036069,F,25,South America,B
1036070,M,25,Africa,C
1036071,M,25,North America,C
1036072,M,18,North America,A
1036073,F,35,Europe,C
1036074,F,25,Africa,D
1036075,M,35,Africa,D
1036076,F,55,North America,D
1036077,M,25,North America,D
1036078,M,25,Europe,C
1036079,F,35,Europe,B
1036080,M,35,Unknown,B
1036081,M,35,North America,A
1036082,M,25,South America,D
1036083,M,18,Unknown,A
1036084,M,55,Asia,A
1036085,M,25,South America,C
1036086,M,35,North America,C
1036087,M,18,North America,C
1036088,F,25,North America,A
1036089,M,18,Europe,B
1036090,M,35,Asia,B
1036091,M,55,North America,A
1036092,M,25,North America,B
1036093,M,35,North America,C
1036094,M,18,North America,C
1036095,M,45,North America,D
1036096,F,0,North America,C
1036097,M,35,North America,B
1036098,M,55,South America,B
1036099,F,18,North America,A
1036100,F,35,North America,B
1036101,M,25,North America,C
1036102,M,25,North America,A
1036103,M,25,Africa,D
1036104,M,25,North America,D
1036105,M,35,Asia,A
1036106,M,25,Europe,B
1036107,M,18,Africa,B
1036108,M,35,Asia,D
1036109,F,25,North America,C
1036110,M,25,South America,C
1036111,M,35,North America,A
1036112,M,18,North America,D
1036113,M,25,North America,A
1036114,M,18,Africa,D
1036115,M,35,South America,B
1036116,M,25,North America,C
1036117,M,25,North America,D
1036118,M,45,North America,D
1036119,M,18,Africa,C
1036120,M,25,Unknown,D
1036121,M,25,North America,C
1036122,M,18,Asia,C
1036123,M,25,Europe,D
1036124,M,25,North America,A
1036125,M,18,Europe,A
1036126,M,18,Asia,D
1036127,M,18,Unknown,A
1036128,F,25,North America,B
1036129,F,18,North America,A
1036130,M,25,Europe,D
1036131,F,25,North America,D
1036132,F,18,Asia,A
1036133,M,25,South America,B
1036134,F,18,North America,A
1036135,M,25,Africa,A
1036136,M,0,Europe,D
1036137,M,25,Unknown,C
1036138,M,25,North America,D
1036139,F,25,North America,C
1036140,M,25,North America,C
1036141,M,25,North America,C
1036142,M,25,North America,C
1036143,M,25,Europe,A
1036144,M,45,Europe,D
1036145,F,25,North America,B
1036146,M,35,North America,B
1036147,M,18,North America,C
1036148,M,45,North America,A
1036149,M,35,Africa,D
1036150,M,18,Europe,C
1036151,M,25,North America,B
1036152,M,18,North America,D
1036153,M,18,Unknown,A
1036154,M,25,Africa,B
1036155,F,45,Asia,B
1036156,M,25,North America,C
1036157,M,45,North America,C
1036158,M,25,North America,A
1036159,M,0,Unknown,C
1036160,M,45,Europe,D
1036161,M,18,North America,D
1036162,M,18,North America,C
1036163,M,25,North America,B
1036164,M,25,Unknown,A
