ROW,HW,STUDENTID,TIMESTAMP,SUBMISSION,SCORE
879,13,1040311,0,1,0
880,15,1040311,0,1,0
881,17,1040311,0,1,0
882,5,1040312,1382563231,1,80.17
883,6,1040312,0,1,0
884,11,1040312,0,1,0
885,13,1040312,0,1,0
886,15,1040312,0,1,0
887,17,1040312,0,1,0
888,5,1040313,1381790054,1,97.55
889,6,1040313,0,1,0
890,11,1040313,0,1,0
891,13,1040313,0,1,0
892,15,1040313,0,1,0
893,17,1040313,0,1,0
894,5,1040314,1381515379,1,100
895,6,1040314,0,1,0
896,11,1040314,0,1,0
897,13,1040314,0,1,0
898,15,1040314,0,1,0
899,17,1040314,0,1,0
900,5,1040315,1381787377,1,104
901,6,1040315,0,1,0
902,11,1040315,0,1,0
903,13,1040315,0,1,0
904,15,1040315,0,1,0
905,17,1040315,0,1,0
906,5,1040316,1381451684,1,100
907,6,1040316,1382287099,1,100
908,11,1040316,0,1,0
909,13,1040316,0,1,0
910,15,1040316,0,1,0
911,17,1040316,0,1,0
912,5,1040317,1381506606,1,37.18
913,6,1040317,0,1,0
914,11,1040317,0,1,0
915,13,1040317,0,1,0
916,15,1040317,0,1,0
917,17,1040317,0,1,0
918,5,1040318,1381441218,1,104
919,6,1040318,1382280367,1,100
920,11,1040318,1382864314,1,98
921,13,1040318,0,1,0
922,15,1040318,0,1,0
923,17,1040318,0,1,0
924,5,1040319,1381462383,1,100
925,6,1040319,1382157254,1,100
926,11,1040319,1382850574,1,95
927,13,1040319,0,1,0
928,15,1040319,0,1,0
929,17,1040319,0,1,0
930,5,1040320,1381730640,1,104
931,6,1040320,1382421594,1,100
932,11,1040320,1382991016,1,99
933,13,1040320,0,1,0
934,15,1040320,1384819639,1,100
935,17,1040320,0,1,0
936,5,1040321,1381743687,1,100
937,6,1040321,0,1,0
938,11,1040321,0,1,0
939,13,1040321,0,1,0
940,15,1040321,0,1,0
941,17,1040321,0,1,0
942,5,1040322,1381734459,1,100
943,6,1040322,1382347259,1,100
944,11,1040322,1382998812,1,100
945,13,1040322,1384162019,1,100
946,15,1040322,1384726226,1,100
947,17,1040322,1385364820,1,100
948,5,1040323,1381137496,1,104
949,6,1040323,0,1,0
950,11,1040323,0,1,0
951,13,1040323,0,1,0
952,15,1040323,0,1,0
953,17,1040323,0,1,0
954,5,1040324,1381297752,1,102
955,6,1040324,1381667011,1,101.75
956,11,1040324,0,1,0
957,13,1040324,0,1,0
958,15,1040324,0,1,0
959,17,1040324,0,1,0
960,5,1040325,1381570424,1,89.81
961,6,1040325,1382288111,1,100
962,11,1040325,1382856227,1,100
963,13,1040325,1384113364,1,90
964,15,1040325,1384798980,1,78
965,17,1040325,1384799068,1,100
966,5,1040326,1381082194,1,104
967,6,1040326,1381948586,1,100
968,11,1040326,1382642152,1,100
969,13,1040326,1383325644,1,105
970,15,1040326,1384280466,1,100
971,17,1040326,1385361917,1,100
972,5,1040327,1381699054,1,100
973,6,1040327,1382295687,1,100
974,11,1040327,1382992101,1,99
975,13,1040327,1384107917,1,100
976,15,1040327,1384717624,1,100
977,17,1040327,1385247225,1,100
978,5,1040328,1381508151,1,100
979,6,1040328,1382114143,1,100
980,11,1040328,1383094045,1,51
981,13,1040328,0,1,0
982,15,1040328,0,1,0
983,17,1040328,0,1,0
984,5,1040329,1381959979,1,100
985,6,1040329,1382333246,1,97
986,11,1040329,1382994183,1,100
987,13,1040329,0,1,0
988,15,1040329,0,1,0
989,17,1040329,0,1,0
990,5,1040330,1383673089,1,104
991,6,1040330,0,1,0
992,11,1040330,0,1,0
993,13,1040330,0,1,0
994,15,1040330,0,1,0
995,17,1040330,0,1,0
996,5,1040331,1381683616,1,100
997,6,1040331,1381685092,1,103.75
998,11,1040331,1382508430,1,100
999,13,1040331,1383288030,1,105
1000,15,1040331,1384239850,1,100
1001,17,1040331,0,1,0
1002,5,1040332,1381786611,1,100
1003,6,1040332,1382567262,1,84
1004,11,1040332,1382941147,1,26
1005,13,1040332,0,1,0
1006,15,1040332,0,1,0
1007,17,1040332,0,1,0
1008,5,1040333,1381760521,1,100
1009,6,1040333,0,1,0
1010,11,1040333,0,1,0
1011,13,1040333,0,1,0
1012,15,1040333,0,1,0
1013,17,1040333,0,1,0
1014,5,1040334,1381745389,1,76.43
1015,6,1040334,0,1,0
1016,11,1040334,0,1,0
1017,13,1040334,0,1,0
1018,15,1040334,0,1,0
1019,17,1040334,0,1,0
1020,5,1040335,1381238264,1,100
1021,6,1040335,1382280443,1,94.38
1022,11,1040335,1382977492,1,100
1023,13,1040335,1384158474,1,92.5
1024,15,1040335,1384622676,1,100
1025,17,1040335,1385205127,1,60.26
1026,5,1040336,1381002924,1,100
1027,6,1040336,1382276960,1,100
1028,11,1040336,1382795287,1,70
1029,13,1040336,0,1,0
1030,15,1040336,0,1,0
1031,17,1040336,0,1,0
1032,5,1040337,1381348795,1,104
1033,6,1040337,1382156653,1,100
1034,11,1040337,1382731311,1,98
1035,13,1040337,1384040918,1,103
1036,15,1040337,1384617837,1,99
1037,17,1040337,1385257243,1,100
1038,5,1040338,1381785633,1,92
1039,6,1040338,1382392783,1,0
1040,11,1040338,0,1,0
1041,13,1040338,0,1,0
1042,15,1040338,0,1,0
1043,17,1040338,0,1,0
1044,5,1040339,1381696940,1,104
1045,6,1040339,1382243357,1,104
1046,11,1040339,1382989644,1,100
1047,13,1040339,1384137113,1,105
1048,15,1040339,1384138653,1,100
1049,17,1040339,1385245179,1,100
1050,5,1040340,1381773428,1,75
1051,6,1040340,0,1,0
1052,11,1040340,0,1,0
1053,13,1040340,0,1,0
1054,15,1040340,0,1,0
1055,17,1040340,0,1,0
1056,5,1040341,1382392681,1,103.71
1057,6,1040341,1382480267,1,100
1058,11,1040341,1382905703,1,100
1059,13,1040341,1384043951,1,89.5
1060,15,1040341,1384724376,1,94
1061,17,1040341,1385594942,1,68.87
1062,5,1040342,1381773505,1,98.57
1063,6,1040342,1382396261,1,100
1064,11,1040342,1383173231,1,74
1065,13,1040342,1384197626,1,83
1066,15,1040342,1384990360,1,92.5
1067,17,1040342,0,1,0
1068,5,1040343,1381327424,1,104
1069,6,1040343,1381753880,1,104
1070,11,1040343,1382381729,1,105
1071,13,1040343,1383596542,1,105
1072,15,1040343,1384344516,1,105
1073,17,1040343,1384783766,1,100
1074,5,1040344,1381527406,1,104
1075,6,1040344,1382144745,1,93
1076,11,1040344,1382916907,1,82
1077,13,1040344,1384262169,1,100
1078,15,1040344,1384795281,1,99
1079,17,1040344,1385418506,1,100
1080,5,1040345,1381527172,1,104
1081,6,1040345,1382229430,1,97.42
1082,11,1040345,1382909584,1,100
1083,13,1040345,0,1,0
1084,15,1040345,0,1,0
1085,17,1040345,1385256850,1,100
1086,5,1040346,1381809338,1,102
1087,6,1040346,1382326738,1,103.75
1088,11,1040346,0,1,0
1089,13,1040346,0,1,0
1090,15,1040346,0,1,0
1091,17,1040346,0,1,0
1092,5,1040347,1381773298,1,100
1093,6,1040347,1382378710,1,100
1094,11,1040347,1382964282,1,80
1095,13,1040347,0,1,0
1096,15,1040347,0,1,0
1097,17,1040347,0,1,0
1098,5,1040348,0,1,0
1099,6,1040348,1382568740,1,7
1100,11,1040348,0,1,0
1101,13,1040348,0,1,0
1102,15,1040348,0,1,0
1103,17,1040348,0,1,0
1104,5,1040349,1381372957,1,104
1105,6,1040349,1382528152,1,100
1106,11,1040349,0,1,0
1107,13,1040349,0,1,0
1108,15,1040349,0,1,0
1109,17,1040349,0,1,0
1110,5,1040350,1381731483,1,104
1111,6,1040350,1382322588,1,104
1112,11,1040350,1382972641,1,99
1113,13,1040350,1384191021,1,105
1114,15,1040350,1384817884,1,100
1115,17,1040350,1385362467,1,96.03
1116,5,1040351,1381940200,1,92.86
1117,6,1040351,0,1,0
1118,11,1040351,0,1,0
1119,13,1040351,0,1,0
1120,15,1040351,0,1,0
1121,17,1040351,0,1,0
1122,5,1040352,1381302730,1,104
1123,6,1040352,0,1,0
1124,11,1040352,0,1,0
1125,13,1040352,0,1,0
1126,15,1040352,0,1,0
1127,17,1040352,0,1,0
1128,5,1040353,1381522274,1,104
1129,6,1040353,1382171324,1,104
1130,11,1040353,1382171573,1,105
1131,13,1040353,1383645885,1,105
1132,15,1040353,1384279389,1,105
1133,17,1040353,1384613819,1,100
1134,5,1040354,1381691327,1,100
1135,6,1040354,1382318193,1,92
1136,11,1040354,1382924651,1,77
1137,13,1040354,1384207878,1,89.5
1138,15,1040354,1384808371,1,100
1139,17,1040354,0,1,0
1140,5,1040355,1381885082,1,100
1141,6,1040355,0,1,0
1142,11,1040355,0,1,0
1143,13,1040355,0,1,0
1144,15,1040355,0,1,0
1145,17,1040355,0,1,0
1146,5,1040356,1381791436,1,98.33
1147,6,1040356,1382567011,1,48
1148,11,1040356,1383177459,1,6
1149,13,1040356,0,1,0
1150,15,1040356,0,1,0
1151,17,1040356,0,1,0
1152,5,1040357,1381935334,1,100
1153,6,1040357,1382563138,1,0
1154,11,1040357,0,1,0
1155,13,1040357,0,1,0
1156,15,1040357,0,1,0
1157,17,1040357,0,1,0
1158,5,1040358,1381079370,1,104
1159,6,1040358,1381776902,1,100
1160,11,1040358,1382219555,1,100
1161,13,1040358,1383580472,1,94
1162,15,1040358,1384306109,1,100
1163,17,1040358,1384795019,1,100
1164,5,1040359,1381343919,1,104
1165,6,1040359,1382382787,1,102
1166,11,1040359,1382997106,1,80
1167,13,1040359,0,1,0
1168,15,1040359,0,1,0
1169,17,1040359,0,1,0
1170,5,1040360,1381767706,1,104
1171,6,1040360,1382539886,1,104
1172,11,1040360,1382996694,1,105
1173,13,1040360,1384179725,1,105
1174,15,1040360,1384814509,1,100
1175,17,1040360,1385401575,1,100
1176,5,1040361,1381773790,1,104
1177,6,1040361,1382390434,1,100
1178,11,1040361,1382387966,1,0
1179,13,1040361,0,1,0
1180,15,1040361,0,1,0
1181,17,1040361,0,1,0
1182,5,1040362,1381721865,1,100
1183,6,1040362,1382386375,1,98
1184,11,1040362,1383040952,1,99
1185,13,1040362,1384140164,1,96
1186,15,1040362,1384809612,1,67.5
1187,17,1040362,1385343371,1,94.7
1188,5,1040363,1381116353,1,100
1189,6,1040363,1381894414,1,93
1190,11,1040363,0,1,0
1191,13,1040363,0,1,0
1192,15,1040363,0,1,0
1193,17,1040363,0,1,0
1194,5,1040364,1381948322,1,100
1195,6,1040364,1382028091,1,100
1196,11,1040364,1382907600,1,74
1197,13,1040364,0,1,0
1198,15,1040364,0,1,0
1199,17,1040364,0,1,0
1200,5,1040365,1381686210,1,100
1201,6,1040365,0,1,0
1202,11,1040365,0,1,0
1203,13,1040365,0,1,0
1204,15,1040365,0,1,0
1205,17,1040365,0,1,0
1206,5,1040366,1381600078,1,104
1207,6,1040366,1382407656,1,104
1208,11,1040366,1383088611,1,100
1209,13,1040366,1384122328,1,100
1210,15,1040366,1384799449,1,65.5
1211,17,1040366,1385422998,1,100
1212,5,1040367,1381874625,1,104
1213,6,1040367,1382563021,1,100
1214,11,1040367,1382908388,1,100
1215,13,1040367,1384176760,1,100
1216,15,1040367,1384811085,1,100
1217,17,1040367,1385308492,1,100
1218,5,1040368,1381940084,1,93.33
1219,6,1040368,0,1,0
1220,11,1040368,0,1,0
1221,13,1040368,0,1,0
1222,15,1040368,0,1,0
1223,17,1040368,0,1,0
1224,5,1040369,1381727965,1,104
1225,6,1040369,1382327231,1,100
1226,11,1040369,1382400452,1,99
1227,13,1040369,1384212700,1,103
1228,15,1040369,1384816780,1,100
1229,17,1040369,1384817152,1,100
1230,5,1040370,1381768218,1,104
1231,6,1040370,1382486853,1,100
1232,11,1040370,1382999020,1,100
1233,13,1040370,1384208738,1,93
1234,15,1040370,1384735890,1,98
1235,17,1040370,1385585899,1,74.17
1236,5,1040371,1381721972,1,104
1237,6,1040371,1382494806,1,100
1238,11,1040371,1382395686,1,98
1239,13,1040371,1384207731,1,105
1240,15,1040371,1384734057,1,100
1241,17,1040371,1385416757,1,100
1242,5,1040372,1381699532,1,100
1243,6,1040372,1382794559,1,36
1244,11,1040372,1382912776,1,100
1245,13,1040372,0,1,0
1246,15,1040372,0,1,0
1247,17,1040372,0,1,0
1248,5,1040373,1381557003,1,100
1249,6,1040373,0,1,0
1250,11,1040373,0,1,0
1251,13,1040373,0,1,0
1252,15,1040373,0,1,0
1253,17,1040373,0,1,0
1254,5,1040374,0,1,0
1255,6,1040374,0,1,0
1256,11,1040374,0,1,0
1257,13,1040374,0,1,0
1258,15,1040374,1385393026,1,0
1259,17,1040374,1385393058,1,100
1260,5,1040375,1381832520,1,100
1261,6,1040375,0,1,0
1262,11,1040375,0,1,0
1263,13,1040375,0,1,0
1264,15,1040375,0,1,0
1265,17,1040375,0,1,0
1266,5,1040376,1381168617,1,104
1267,6,1040376,0,1,0
1268,11,1040376,0,1,0
1269,13,1040376,0,1,0
1270,15,1040376,0,1,0
1271,17,1040376,0,1,0
1272,5,1040377,1380889202,1,104
1273,6,1040377,1382100440,1,104
1274,11,1040377,1382797748,1,103.57
1275,13,1040377,1383982905,1,105
1276,15,1040377,1384520889,1,105
1277,17,1040377,1385170517,1,100
1278,5,1040378,1381667843,1,104
1279,6,1040378,1382337479,1,100
1280,11,1040378,1382952462,1,100
1281,13,1040378,1384098876,1,100
1282,15,1040378,1384610789,1,100
1283,17,1040378,1384821441,1,92.05
1284,5,1040379,1381648631,1,100
1285,6,1040379,1382376709,1,100
1286,11,1040379,1382900411,1,100
1287,13,1040379,1384195180,1,100
1288,15,1040379,1384710209,1,100
1289,17,1040379,1385305429,1,100
1290,5,1040380,1381772461,1,104
1291,6,1040380,1382303624,1,100
1292,11,1040380,0,1,0
1293,13,1040380,0,1,0
1294,15,1040380,0,1,0
1295,17,1040380,0,1,0
1296,5,1040381,1381455208,1,102.45
1297,6,1040381,1382392222,1,59
1298,11,1040381,1382951366,1,82
1299,13,1040381,0,1,0
1300,15,1040381,0,1,0
1301,17,1040381,0,1,0
1302,5,1040382,1381509217,1,100
1303,6,1040382,0,1,0
1304,11,1040382,0,1,0
1305,13,1040382,0,1,0
1306,15,1040382,0,1,0
1307,17,1040382,0,1,0
1308,5,1040383,1381621611,1,104
1309,6,1040383,1381707225,1,104
1310,11,1040383,1382931965,1,105
1311,13,1040383,0,1,0
1312,15,1040383,0,1,0
1313,17,1040383,0,1,0
1314,5,1040384,1381206159,1,104
1315,6,1040384,1381922249,1,103.75
1316,11,1040384,1383028659,1,100
1317,13,1040384,1383751042,1,96
1318,15,1040384,1384760200,1,95
1319,17,1040384,0,1,0
1320,5,1040385,1381784052,1,90.25
1321,6,1040385,0,1,0
1322,11,1040385,0,1,0
1323,13,1040385,0,1,0
1324,15,1040385,0,1,0
1325,17,1040385,0,1,0
1326,5,1040386,1381681252,1,100
1327,6,1040386,0,1,0
1328,11,1040386,0,1,0
1329,13,1040386,0,1,0
1330,15,1040386,0,1,0
1331,17,1040386,0,1,0
1332,5,1040387,1381964277,1,42
1333,6,1040387,1382569005,1,84
1334,11,1040387,1383726757,1,99
1335,13,1040387,1383727233,1,0
1336,15,1040387,0,1,0
1337,17,1040387,0,1,0
1338,5,1040388,1381643097,1,104
1339,6,1040388,1382380625,1,102
1340,11,1040388,1382904699,1,98
1341,13,1040388,1384211431,1,92.5
1342,15,1040388,1384813132,1,100
1343,17,1040388,1385420076,1,94.7
1344,5,1040389,1381410781,1,104
1345,6,1040389,1381855379,1,103.08
1346,11,1040389,1382451520,1,97
1347,13,1040389,0,1,0
1348,15,1040389,0,1,0
1349,17,1040389,0,1,0
1350,5,1040390,1381322646,1,100
1351,6,1040390,0,1,0
1352,11,1040390,1383123862,1,56
1353,13,1040390,1384036911,1,100
1354,15,1040390,1384109982,1,100
1355,17,1040390,1385303230,1,100
1356,5,1040391,1381520467,1,104
1357,6,1040391,1381570022,1,0
1358,11,1040391,0,1,0
1359,13,1040391,0,1,0
1360,15,1040391,0,1,0
1361,17,1040391,0,1,0
1362,5,1040392,1381774580,1,100
1363,6,1040392,0,1,0
1364,11,1040392,0,1,0
1365,13,1040392,0,1,0
1366,15,1040392,0,1,0
1367,17,1040392,0,1,0
1368,5,1040393,1381089578,1,104
1369,6,1040393,1381893732,1,103.75
1370,11,1040393,0,1,0
1371,13,1040393,0,1,0
1372,15,1040393,0,1,0
1373,17,1040393,0,1,0
1374,5,1040394,1381710945,1,100
1375,6,1040394,1382380879,1,100
1376,11,1040394,1382979862,1,100
1377,13,1040394,1384121190,1,100
1378,15,1040394,1384806237,1,100
1379,17,1040394,1385230417,1,100
1380,5,1040395,1381700836,1,100
1381,6,1040395,1382386012,1,100
1382,11,1040395,1382831311,1,100
1383,13,1040395,1384121711,1,100
1384,15,1040395,1384807795,1,100
1385,17,1040395,1385154586,1,100
1386,5,1040396,1381700131,1,104
1387,6,1040396,1382195611,1,104
1388,11,1040396,1383091562,1,105
1389,13,1040396,1383879281,1,100
1390,15,1040396,1384474385,1,100
1391,17,1040396,1384863449,1,100
1392,5,1040397,1381595971,1,104
1393,6,1040397,1382226304,1,97
1394,11,1040397,1382570973,1,100
1395,13,1040397,1383520244,1,100
1396,15,1040397,1384050914,1,100
1397,17,1040397,1384669251,1,100
1398,5,1040398,1382722283,1,91.47
1399,6,1040398,0,1,0
1400,11,1040398,0,1,0
1401,13,1040398,0,1,0
1402,15,1040398,0,1,0
1403,17,1040398,0,1,0
1404,5,1040399,1380952536,1,104
1405,6,1040399,1381709764,1,104
1406,11,1040399,1382264190,1,103.57
1407,13,1040399,1383476983,1,105
1408,15,1040399,1384238267,1,100
1409,17,1040399,1384512444,1,100
1410,5,1040400,1381775433,1,91.95
1411,6,1040400,0,1,0
1412,11,1040400,0,1,0
1413,13,1040400,0,1,0
1414,15,1040400,0,1,0
1415,17,1040400,0,1,0
1416,5,1040401,1381774841,1,104
1417,6,1040401,1382378488,1,100
1418,11,1040401,1382999521,1,100
1419,13,1040401,1384122335,1,105
1420,15,1040401,1384892288,1,100
1421,17,1040401,1385488988,1,100
1422,5,1040402,1381602736,1,104
1423,6,1040402,1382069232,1,104
1424,11,1040402,1382572291,1,105
1425,13,1040402,1383690228,1,105
1426,15,1040402,1384479379,1,105
1427,17,1040402,1384889598,1,100
1428,5,1040403,1381502082,1,104
1429,6,1040403,1381511322,1,104
1430,11,1040403,0,1,0
1431,13,1040403,0,1,0
1432,15,1040403,0,1,0
1433,17,1040403,0,1,0
1434,5,1040404,1381781336,1,100
1435,6,1040404,0,1,0
1436,11,1040404,0,1,0
1437,13,1040404,0,1,0
1438,15,1040404,0,1,0
1439,17,1040404,0,1,0
1440,5,1040405,1381773486,1,95.09
1441,6,1040405,0,1,0
1442,11,1040405,0,1,0
1443,13,1040405,0,1,0
1444,15,1040405,0,1,0
1445,17,1040405,0,1,0
1446,5,1040406,1381963427,1,102
1447,6,1040406,0,1,0
1448,11,1040406,0,1,0
1449,13,1040406,0,1,0
1450,15,1040406,0,1,0
1451,17,1040406,0,1,0
1452,5,1040407,0,1,0
1453,6,1040407,0,1,0
1454,11,1040407,0,1,0
1455,13,1040407,0,1,0
1456,15,1040407,0,1,0
1457,17,1040407,1385203882,1,100
1458,5,1040408,1381699184,1,100
1459,6,1040408,1382294807,1,100
1460,11,1040408,1383000686,1,51
1461,13,1040408,0,1,0
1462,15,1040408,0,1,0
1463,17,1040408,0,1,0
1464,5,1040409,1381784024,1,104
1465,6,1040409,1382394601,1,89
1466,11,1040409,1382926793,1,99
1467,13,1040409,1384185590,1,100
1468,15,1040409,1384793307,1,71
1469,17,1040409,1385355430,1,100
1470,5,1040410,1381671195,1,100
1471,6,1040410,1382565981,1,69
1472,11,1040410,1382566020,1,0
1473,13,1040410,0,1,0
1474,15,1040410,0,1,0
1475,17,1040410,0,1,0
1476,5,1040411,1381683633,1,97.5
1477,6,1040411,0,1,0
1478,11,1040411,0,1,0
1479,13,1040411,0,1,0
1480,15,1040411,0,1,0
1481,17,1040411,0,1,0
1482,5,1040412,1381597596,1,104
1483,6,1040412,1382204663,1,100
1484,11,1040412,1382912748,1,98
1485,13,1040412,1384150455,1,103
1486,15,1040412,1384748122,1,100
1487,17,1040412,1385344375,1,100
1488,5,1040413,1381662569,1,104
1489,6,1040413,1382389569,1,100
1490,11,1040413,0,1,0
1491,13,1040413,0,1,0
1492,15,1040413,0,1,0
1493,17,1040413,0,1,0
1494,5,1040414,1381487633,1,102
1495,6,1040414,1382351627,1,101.5
1496,11,1040414,1382943202,1,100
1497,13,1040414,1384158127,1,100
1498,15,1040414,1384780242,1,64
1499,17,1040414,0,1,0
1500,5,1040415,1381872934,1,10.83
1501,6,1040415,0,1,0
1502,11,1040415,0,1,0
1503,13,1040415,0,1,0
1504,15,1040415,0,1,0
1505,17,1040415,0,1,0
1506,5,1040416,1381680871,1,104
1507,6,1040416,1382207214,1,100
1508,11,1040416,1382207326,1,94
1509,13,1040416,1384117872,1,85
1510,15,1040416,1384704782,1,65
1511,17,1040416,1384889823,1,100
1512,5,1040417,1381648094,1,104
1513,6,1040417,1382415363,1,100
1514,11,1040417,1382770262,1,100
1515,13,1040417,1383927580,1,105
1516,15,1040417,1384623592,1,100
1517,17,1040417,1385396866,1,100
1518,5,1040418,1381548876,1,104
1519,6,1040418,1382072340,1,104
1520,11,1040418,1382583195,1,105
1521,13,1040418,1383709520,1,105
1522,15,1040418,1384480147,1,100
1523,17,1040418,1384744866,1,94.7
1524,5,1040419,1381204138,1,91.63
1525,6,1040419,1382032946,1,94
1526,11,1040419,1382203197,1,100
1527,13,1040419,1383627474,1,90
1528,15,1040419,1384493854,1,87
1529,17,1040419,1385231820,1,94.7
1530,5,1040420,1381789788,1,100
1531,6,1040420,1381790298,1,75
1532,11,1040420,1383000802,1,41
1533,13,1040420,0,1,0
1534,15,1040420,0,1,0
1535,17,1040420,0,1,0
1536,5,1040421,1381766418,1,104
1537,6,1040421,1382385609,1,100
1538,11,1040421,1383167727,1,40
1539,13,1040421,1384148085,1,103
1540,15,1040421,1384809427,1,100
1541,17,1040421,1385370330,1,86.09
1542,5,1040422,1381478455,1,100
1543,6,1040422,1382434962,1,82
1544,11,1040422,0,1,0
1545,13,1040422,0,1,0
1546,15,1040422,0,1,0
1547,17,1040422,0,1,0
1548,5,1040423,1381682978,1,101.38
1549,6,1040423,1382294358,1,97
1550,11,1040423,1382897768,1,100
1551,13,1040423,1384105959,1,85
1552,15,1040423,0,1,0
1553,17,1040423,0,1,0
1554,5,1040424,1381706942,1,52
1555,6,1040424,1382478887,1,9
1556,11,1040424,1382998371,1,21
1557,13,1040424,0,1,0
1558,15,1040424,0,1,0
1559,17,1040424,0,1,0
1560,5,1040425,1381301914,1,100
1561,6,1040425,1382084292,1,97.5
1562,11,1040425,1382865845,1,100
1563,13,1040425,1384048401,1,100
1564,15,1040425,1384744666,1,100
1565,17,1040425,1385128743,1,100
1566,5,1040426,1381612012,1,100
1567,6,1040426,1382495173,1,75
1568,11,1040426,0,1,0
1569,13,1040426,0,1,0
1570,15,1040426,0,1,0
1571,17,1040426,0,1,0
1572,5,1040427,1381954854,1,104
1573,6,1040427,1382559216,1,100
1574,11,1040427,1383217184,1,100
1575,13,1040427,1384199246,1,105
1576,15,1040427,1384635883,1,104.5
1577,17,1040427,1385160826,1,100
1578,5,1040428,1382304690,1,95.86
1579,6,1040428,1382923258,1,82
1580,11,1040428,0,1,0
1581,13,1040428,0,1,0
1582,15,1040428,0,1,0
1583,17,1040428,0,1,0
1584,5,1040429,1381790974,1,78.66
1585,6,1040429,0,1,0
1586,11,1040429,0,1,0
1587,13,1040429,0,1,0
1588,15,1040429,0,1,0
1589,17,1040429,0,1,0
1590,5,1040430,1381503096,1,104
